claim_id,edge_key,relation_type,source_id,target_id,label,confidence,claim_type,confidence_grade,evidence_refs,primary_source_id,claim_excerpt,citation_locator,access_date,review_status,canonical_decision,reviewer,last_reviewed,notes
CLM-0155,kin|P39|P50|grandparent,kin,P39,P50,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P39 Yoosuf (Loka Aananadha) and P50 Ibrahim (Bavana Furasuddha) from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p39-p50-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p39-p50-grandparent.md.
CLM-0156,kin|P39|P51|grandparent,kin,P39,P51,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P39 Yoosuf (Loka Aananadha) and P51 Kalu Mohamed (Dhammaru Bavana) from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p39-p51-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p39-p51-grandparent.md.
CLM-0157,kin|P39|P52|grandparent,kin,P39,P52,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P39 Yoosuf (Loka Aananadha) and P52 Yoosuf (Veeru Aanandha) from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p39-p52-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p39-p52-grandparent.md.
CLM-0158,kin|P40|P44|grandparent,kin,P40,P44,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P40 Aboobakuru (Bavana Sooja) and P44 Mohamed (Bavana Abarana) from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p40-p44-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p40-p44-grandparent.md.
CLM-0159,kin|P40|P46|aunt/uncle↔niece/nephew,kin,P40,P46,aunt/uncle↔niece/nephew,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (aunt/uncle↔niece/nephew) between P40 Aboobakuru (Bavana Sooja) and P46 Omar (Loka Sundhura) from modeled rule chain parent-sibling-aunt-uncle.,Inference basis: parent-sibling-aunt-uncle (see docs/research-program/inferences/kin-p40-p46-aunt-uncle-niece-nephew.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p40-p46-aunt-uncle-niece-nephew.md.
CLM-0160,kin|P40|P49|grandfather,kin,P40,P49,grandfather,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Kings list branch notes identify P40 as grandfather of P49.,SRC-MRF-KINGS branch annotation around P40 and P49,2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Direct grandparent wording in Hilaaly branch chain. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0161,kin|P40|P57|grandfather,kin,P40,P57,grandfather,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Kings list branch notes identify P40 as grandfather of P57.,SRC-MRF-KINGS branch annotation around P40 and P57,2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Direct grandparent wording in Hilaaly branch chain. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0162,kin|P41|P42|deposition contest context,kin,P41,P42,deposition contest context,c,direct,B,SRC-MRF-KINGS|SRC-WIKI-MONARCHS,SRC-MRF-KINGS,Maldives Kings List dynastic context links P41 Hadi Hassan and P42 Sayyid Mohamed in kin relation (deposition contest context).,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P41 Hadi Hassan and P42 Sayyid Mohamed (kin (deposition contest context)) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0163,kin|P41|P45|grandparent,kin,P41,P45,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P41 Hadi Hassan (Raadha Veeru) and P45 Hassan (Raadha Loka) from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p41-p45-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p41-p45-grandparent.md.
CLM-0164,kin|P41|P46|cousins,kin,P41,P46,cousins,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (cousins) between P41 Hadi Hassan (Raadha Veeru) and P46 Omar (Loka Sundhura) from modeled rule chain children-of-siblings-cousin.,Inference basis: children-of-siblings-cousin (see docs/research-program/inferences/kin-p41-p46-cousins.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p41-p46-cousins.md.
CLM-0165,kin|P41|P57|aunt/uncle↔niece/nephew,kin,P41,P57,aunt/uncle↔niece/nephew,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (aunt/uncle↔niece/nephew) between P41 Hadi Hassan (Raadha Veeru) and P57 Ali (Aanandha) from modeled rule chain parent-sibling-aunt-uncle.,Inference basis: parent-sibling-aunt-uncle (see docs/research-program/inferences/kin-p41-p57-aunt-uncle-niece-nephew.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p41-p57-aunt-uncle-niece-nephew.md.
CLM-0166,kin|P44|P57|cousins,kin,P44,P57,cousins,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (cousins) between P44 Mohamed (Bavana Abarana) and P57 Ali (Aanandha) from modeled rule chain children-of-siblings-cousin.,Inference basis: children-of-siblings-cousin (see docs/research-program/inferences/kin-p44-p57-cousins.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p44-p57-cousins.md.
CLM-0167,kin|P46|P55|grandparent,kin,P46,P55,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P46 Omar (Loka Sundhura) and P55 Hassan (Singa Veeru) from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p46-p55-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p46-p55-grandparent.md.
CLM-0168,kin|P46|P59|grandparent,kin,P46,P59,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P46 Omar (Loka Sundhura) and P59 Hassan of Shiraz (Ram Mani Loka) from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p46-p59-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p46-p59-grandparent.md.
CLM-0169,kin|P47|P55|aunt/uncle↔niece/nephew,kin,P47,P55,aunt/uncle↔niece/nephew,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (aunt/uncle↔niece/nephew) between P47 Hassan (Raadha Aanandha) and P55 Hassan (Singa Veeru) from modeled rule chain parent-sibling-aunt-uncle.,Inference basis: parent-sibling-aunt-uncle (see docs/research-program/inferences/kin-p47-p55-aunt-uncle-niece-nephew.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p47-p55-aunt-uncle-niece-nephew.md.
CLM-0170,kin|P47|P59|aunt/uncle↔niece/nephew,kin,P47,P59,aunt/uncle↔niece/nephew,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (aunt/uncle↔niece/nephew) between P47 Hassan (Raadha Aanandha) and P59 Hassan of Shiraz (Ram Mani Loka) from modeled rule chain parent-sibling-aunt-uncle.,Inference basis: parent-sibling-aunt-uncle (see docs/research-program/inferences/kin-p47-p59-aunt-uncle-niece-nephew.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p47-p59-aunt-uncle-niece-nephew.md.
CLM-0171,kin|P50|P55|aunt/uncle↔niece/nephew,kin,P50,P55,aunt/uncle↔niece/nephew,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (aunt/uncle↔niece/nephew) between P50 Ibrahim (Bavana Furasuddha) and P55 Hassan (Singa Veeru) from modeled rule chain parent-sibling-aunt-uncle.,Inference basis: parent-sibling-aunt-uncle (see docs/research-program/inferences/kin-p50-p55-aunt-uncle-niece-nephew.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p50-p55-aunt-uncle-niece-nephew.md.
CLM-0172,kin|P50|P59|aunt/uncle↔niece/nephew,kin,P50,P59,aunt/uncle↔niece/nephew,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (aunt/uncle↔niece/nephew) between P50 Ibrahim (Bavana Furasuddha) and P59 Hassan of Shiraz (Ram Mani Loka) from modeled rule chain parent-sibling-aunt-uncle.,Inference basis: parent-sibling-aunt-uncle (see docs/research-program/inferences/kin-p50-p59-aunt-uncle-niece-nephew.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p50-p59-aunt-uncle-niece-nephew.md.
CLM-0173,kin|P51|P55|aunt/uncle↔niece/nephew,kin,P51,P55,aunt/uncle↔niece/nephew,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (aunt/uncle↔niece/nephew) between P51 Kalu Mohamed (Dhammaru Bavana) and P55 Hassan (Singa Veeru) from modeled rule chain parent-sibling-aunt-uncle.,Inference basis: parent-sibling-aunt-uncle (see docs/research-program/inferences/kin-p51-p55-aunt-uncle-niece-nephew.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p51-p55-aunt-uncle-niece-nephew.md.
CLM-0174,kin|P51|P60|grandfather,kin,P51,P60,grandfather,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Maldives Kings List dynastic context links P51 Kalu Mohamed and P60 Mohamed in kin relation (grandfather).,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P51 Kalu Mohamed and P60 Mohamed (kin (grandfather)) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0175,kin|P51|P61|grandfather,kin,P51,P61,grandfather,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Maldives Kings List dynastic context links P51 Kalu Mohamed and P61 Hassan IX / Dom Manoel in kin relation (grandfather).,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P51 Kalu Mohamed and P61 Hassan IX / Dom Manoel (kin (grandfather)) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0176,kin|P51|P63|father-in-law,kin,P51,P63,father-in-law,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Maldives Kings List dynastic context links P51 Kalu Mohamed and P63 Ali in kin relation (father-in-law).,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P51 Kalu Mohamed and P63 Ali (kin (father-in-law)) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0177,kin|P52|P59|aunt/uncle↔niece/nephew,kin,P52,P59,aunt/uncle↔niece/nephew,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (aunt/uncle↔niece/nephew) between P52 Yoosuf (Veeru Aanandha) and P59 Hassan of Shiraz (Ram Mani Loka) from modeled rule chain parent-sibling-aunt-uncle.,Inference basis: parent-sibling-aunt-uncle (see docs/research-program/inferences/kin-p52-p59-aunt-uncle-niece-nephew.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p52-p59-aunt-uncle-niece-nephew.md.
CLM-0178,kin|P55|P56|succession transition context,kin,P55,P56,succession transition context,c,direct,B,SRC-WIKI-MONARCHS|SRC-MRF-KINGS,SRC-WIKI-MONARCHS,List of Maldivian monarchs dynastic context links P55 Hassan and P56 Sharif Ahmed in kin relation (succession transition context).,"SRC-WIKI-MONARCHS page (https://en.wikipedia.org/wiki/List_of_Maldivian_monarchs), monarch-list table/notes entries for P55 Hassan and P56 Sharif Ahmed (kin (succession transition context)) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0179,kin|P55|P59|cousins,kin,P55,P59,cousins,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (cousins) between P55 Hassan (Singa Veeru) and P59 Hassan of Shiraz (Ram Mani Loka) from modeled rule chain children-of-siblings-cousin.,Inference basis: children-of-siblings-cousin (see docs/research-program/inferences/kin-p55-p59-cousins.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p55-p59-cousins.md.
CLM-0180,kin|P56|P57|succession transition context,kin,P56,P57,succession transition context,c,direct,B,SRC-WIKI-MONARCHS|SRC-MRF-KINGS,SRC-WIKI-MONARCHS,List of Maldivian monarchs dynastic context links P56 Sharif Ahmed and P57 Ali in kin relation (succession transition context).,"SRC-WIKI-MONARCHS page (https://en.wikipedia.org/wiki/List_of_Maldivian_monarchs), monarch-list table/notes entries for P56 Sharif Ahmed and P57 Ali (kin (succession transition context)) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0181,kin|P60|P66|aunt/uncle↔niece/nephew,kin,P60,P66,aunt/uncle↔niece/nephew,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (aunt/uncle↔niece/nephew) between P60 Mohamed (Singa Bavana) and P66 Joao’ (Keerithi Maha Radun) from modeled rule chain parent-sibling-aunt-uncle.,Inference basis: parent-sibling-aunt-uncle (see docs/research-program/inferences/kin-p60-p66-aunt-uncle-niece-nephew.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p60-p66-aunt-uncle-niece-nephew.md.
CLM-0182,kin|P61|P62|prime-minister context,kin,P61,P62,prime-minister context,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Maldives Kings List dynastic context links P61 Hassan IX / Dom Manoel and P62 Aboobakuru in kin relation (prime-minister context).,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P61 Hassan IX / Dom Manoel and P62 Aboobakuru (kin (prime-minister context)) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0183,kin|P61|P67|grandparent,kin,P61,P67,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P61 Hassan IX / Dom Manoel (Dhirikusa Loka) and P67 Philippe’ (Keerithi Maha Radun) from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p61-p67-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p61-p67-grandparent.md.
CLM-0184,kin|P61|P96|grandparent,kin,P61,P96,grandparent,i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred kin relation (grandparent) between P61 Hassan IX / Dom Manoel (Dhirikusa Loka) and P96 Donna Ines from modeled rule chain parent-of-parent-grandparent.,Inference basis: parent-of-parent-grandparent (see docs/research-program/inferences/kin-p61-p96-grandparent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/kin-p61-p96-grandparent.md.
